4,-2.800317,-0.5999545,-4.306949,29,-3.267394,0.1500455,-4.128511,33,-1.682987,-0.09995449,-1.522335,35,-0.2817587,0.2000455,-2.057646,2,-0.6092558,-0.6999545,-4.876377,
29,-3.283787,0.1275164,-4.144729,32,-2.635311,0.2275164,-1.717389,11,-0.3068604,-0.4224837,-2.061363,26,-0.6225361,-0.1224836,-4.881443,33,-1.710321,-0.1224836,-1.531932,
4,-2.805639,-0.5970517,-4.311234,29,-3.273329,0.1529484,-4.134413,32,-2.623066,0.2529484,-1.707551,34,-0.8560979,0.2029483,-1.841053,13,-0.0821569,-0.3970516,-3.470015,
4,-2.7832,-0.5965065,-4.323525,29,-3.252801,0.1534935,-4.151842,34,-0.8608596,0.2034935,-1.832118,25,-0.06910539,-0.09650648,-3.452497,10,-0.8608596,-0.3965065,-1.832118,
28,-2.807832,0.008365989,-4.320154,32,-2.632096,0.2583661,-1.716,24,0.1768212,0.05836606,-2.769559,27,-1.262928,0.008365989,-4.899611,30,-3.264231,0.008365989,-3.40135,
5,-4.254539,0.3922851,0.3885356,19,-4.080304,0.6922852,1.960045,34,-2.089951,0.9922851,2.693869,13,-1.356128,0.6922852,0.7035163,26,-1.774971,0.9922851,-0.2045424,
5,-4.254539,0.3922851,0.3885356,31,-4.080304,0.9922851,1.960045,35,-2.99801,0.9922851,3.112711,24,-0.9372848,0.9922851,1.611575,26,-1.774971,0.9922851,-0.2045424,
29,-4.254539,0.9922851,0.3885356,19,-4.080304,0.6922852,1.960045,33,-1.181893,0.9922851,2.275026,26,-1.774971,0.9922851,-0.2045424,27,-2.438421,0.9922851,-0.4491502,
29,-4.254539,0.9922851,0.3885356,19,-4.080304,0.6922852,1.960045,22,-2.089951,0.6922852,2.693869,13,-1.356128,0.6922852,0.7035163,15,-2.438421,0.6922852,-0.4491502,
29,-4.244986,1.000721,0.4471344,19,-4.072921,0.7007214,2.018883,32,-3.655333,1.000721,2.927519,22,-2.083584,0.7007214,2.755455,33,-1.174948,1.000721,2.337866,
4,0.4648452,-0.1128342,3.391768,18,0.8646588,0.1871659,2.446967,32,0.1314368,0.7371659,0.8030741,10,-1.624802,0.08716583,1.038924,13,-2.302876,0.08716595,2.710067,
5,0.9214822,0.03716588,3.188096,19,0.4573133,0.1871659,1.533693,33,-0.8028554,0.3871659,0.6723135,11,-2.172767,0.08716583,1.283332,26,-1.691858,0.3871659,4.079978,
4,0.4648452,-0.1128342,3.391768,19,0.4573133,0.1871659,1.533693,33,-0.8028554,0.3871659,0.6723135,35,-2.172767,0.6871659,1.283332,2,-1.691858,-0.2128341,4.079978,
4,0.4648452,-0.1128342,3.391768,30,0.8646588,0.4871658,2.446967,32,0.1314368,0.7371659,0.8030741,10,-1.624802,0.08716583,1.038924,35,-2.172767,0.6871659,1.283332,
5,0.9214822,0.03716588,3.188096,31,0.4573133,0.4871658,1.533693,11,-2.172767,0.08716583,1.283332,25,-2.302876,0.3871659,2.710067,27,-1.042057,0.4871658,4.063889,
5,1.355304,0.08482671,1.930837,32,0.689523,0.6848267,-0.5302063,22,-0.8761793,0.3848268,-0.309806,13,-1.55112,0.3848268,1.701277,27,-0.4353786,0.6848267,2.821599,
16,0.4599627,0.3848268,2.376218,6,1.580284,0.08482671,1.260476,32,0.689523,0.6848267,-0.5302063,12,-1.996501,0.3848268,0.8059357,14,-1.10574,0.3848268,2.596618,
28,0.4599627,0.6848267,2.376218,23,0.01916194,0.3848268,-0.7551867,21,-1.771521,0.3848268,0.1355747,1,-1.55112,0.08482671,1.701277,27,-0.4353786,0.6848267,2.821599,
29,1.355304,0.6848267,1.930837,23,0.01916194,0.3848268,-0.7551867,21,-1.771521,0.3848268,0.1355747,1,-1.55112,0.08482671,1.701277,26,-1.10574,0.6848267,2.596618,
19,1.134904,0.3848268,0.365135,35,0.01916194,0.6848267,-0.7551867,33,-1.771521,0.6848267,0.1355747,13,-1.55112,0.3848268,1.701277,15,-0.4353786,0.3848268,2.821599,
