TimeSinceStart,TrialNo,TrialID,ParticipantID,FurnitureCondition,AlignmentCondition,Info,CardSeen,CardAnswered,CardPosition.x,CardPosition.y,CardPosition.z
225.34,9,7,16,HasFurniture,Irregular,Distractor Number: 6,,,,,
228.82,9,7,16,HasFurniture,Irregular,Recall Phase,,,,,
233.56,9,7,16,HasFurniture,Irregular,Card,,29,1.856165,0.136214,1.944751
235.9,9,7,16,HasFurniture,Irregular,Card,,15,-0.2934076,-0.313786,1.901904
239.14,9,7,16,HasFurniture,Irregular,Card,,34,0.46624,0.186214,-1.08355
240.9,9,7,16,HasFurniture,Irregular,Card,,9,1.366061,-0.713786,-1.065614
244.88,9,7,16,HasFurniture,Irregular,Card,,0,-0.8434663,-0.563786,-0.6095566
249.7,9,7,16,HasFurniture,Irregular,Result,,,,,
255.12,10,8,16,HasFurniture,Irregular,Prepare Phase,,,,,
271.3,10,8,16,HasFurniture,Irregular,Learning Phase,,,,,
272.94,10,8,16,HasFurniture,Irregular,Card,4,,1.356265,-0.613786,1.934787
275.74,10,8,16,HasFurniture,Irregular,Card,18,,2.120066,-0.313786,1.249872
276.28,10,8,16,HasFurniture,Irregular,Card,32,,2.155938,0.236214,-0.5497701
282.32,10,8,16,HasFurniture,Irregular,Card,34,,0.46624,0.186214,-1.08355
283.78,10,8,16,HasFurniture,Irregular,Card,0,,-0.8434663,-0.563786,-0.6095566
286.34,10,8,16,HasFurniture,Irregular,Distractor,,,,,
286.34,10,8,16,HasFurniture,Irregular,Distractor Number: 7,,,,,
290.22,10,8,16,HasFurniture,Irregular,Distractor Number: 5,,,,,
294.08,10,8,16,HasFurniture,Irregular,Distractor Number: 6,,,,,
298.26,10,8,16,HasFurniture,Irregular,Distractor Number: 1,,,,,
300.58,10,8,16,HasFurniture,Irregular,Distractor Number: 7,,,,,
301.9,10,8,16,HasFurniture,Irregular,Recall Phase,,,,,
305.36,10,8,16,HasFurniture,Irregular,Card,,4,1.356265,-0.613786,1.934787
308.48,10,8,16,HasFurniture,Irregular,Card,,32,2.155938,0.236214,-0.5497701
310.52,10,8,16,HasFurniture,Irregular,Card,,18,2.120066,-0.313786,1.249872
313.66,10,8,16,HasFurniture,Irregular,Card,,34,0.46624,0.186214,-1.08355
317.12,10,8,16,HasFurniture,Irregular,Card,,0,-0.8434663,-0.563786,-0.6095566
320.08,10,8,16,HasFurniture,Irregular,Result,,,,,
321.52,11,9,16,HasFurniture,Irregular,Prepare Phase,,,,,
322.3,11,9,16,HasFurniture,Irregular,Learning Phase,,,,,
324.44,11,9,16,HasFurniture,Irregular,Card,28,,1.365266,-0.009352684,1.939624
326.22,11,9,16,HasFurniture,Irregular,Card,30,,2.126763,-0.009352684,1.252149
328.84,11,9,16,HasFurniture,Irregular,Card,21,,1.364985,-0.4093525,-1.060792
329.44,11,9,16,HasFurniture,Irregular,Card,11,,-0.1348091,-0.4093527,-1.085648
333.4,11,9,16,HasFurniture,Irregular,Card,13,,-0.8554261,-0.4093525,0.1525809
337.32,11,9,16,HasFurniture,Irregular,Distractor,,,,,
337.32,11,9,16,HasFurniture,Irregular,Distractor Number: 5,,,,,
342.66,11,9,16,HasFurniture,Irregular,Distractor Number: 7,,,,,
347.66,11,9,16,HasFurniture,Irregular,Distractor Number: 7,,,,,
350.88,11,9,16,HasFurniture,Irregular,Distractor Number: 6,,,,,
354.08,11,9,16,HasFurniture,Irregular,Distractor Number: 7,,,,,
357,11,9,16,HasFurniture,Irregular,Distractor Number: 1,,,,,
358.94,11,9,16,HasFurniture,Irregular,Recall Phase,,,,,
362.74,11,9,16,HasFurniture,Irregular,Card,,28,1.365266,-0.009352684,1.939624
365.34,11,9,16,HasFurniture,Irregular,Card,,30,2.126763,-0.009352684,1.252149
368.36,11,9,16,HasFurniture,Irregular,Card,,21,1.364985,-0.4093525,-1.060792
372.14,11,9,16,HasFurniture,Irregular,Card,,11,-0.1348091,-0.4093527,-1.085648
375.5,11,9,16,HasFurniture,Irregular,Card,,13,-0.8554261,-0.4093525,0.1525809
378.74,11,9,16,HasFurniture,Irregular,Result,,,,,
380.28,12,10,16,HasFurniture,Irregular,Prepare Phase,,,,,
383.9,12,10,16,HasFurniture,Irregular,Learning Phase,,,,,
384.88,12,10,16,HasFurniture,Irregular,Card,3,,-0.2845071,-0.6093526,1.912283
385.56,12,10,16,HasFurniture,Irregular,Card,28,,1.359756,-0.02615428,1.94419
390.18,12,10,16,HasFurniture,Irregular,Card,20,,2.142971,-0.07615423,-0.545604
393.74,12,10,16,HasFurniture,Irregular,Card,34,,0.4497774,0.1738458,-1.068191
395.84,12,10,16,HasFurniture,Irregular,Card,13,,-0.8667477,-0.4261541,0.1643927
398.94,12,10,16,HasFurniture,Irregular,Distractor,,,,,
398.94,12,10,16,HasFurniture,Irregular,Distractor Number: 8,,,,,
401.4,12,10,16,HasFurniture,Irregular,Distractor Number: 6,,,,,
404.5,12,10,16,HasFurniture,Irregular,Distractor Number: 3,,,,,
407.24,12,10,16,HasFurniture,Irregular,Distractor Number: 1,,,,,
409.8,12,10,16,HasFurniture,Irregular,Distractor Number: 1,,,,,
413.14,12,10,16,HasFurniture,Irregular,Distractor Number: 7,,,,,
413.96,12,10,16,HasFurniture,Irregular,Recall Phase,,,,,
417.46,12,10,16,HasFurniture,Irregular,Card,,28,1.359756,-0.02615428,1.94419
419.34,12,10,16,HasFurniture,Irregular,Card,,3,-0.2825719,-0.6188177,1.922692
423.4,12,10,16,HasFurniture,Irregular,Card,,20,2.135315,-0.06881773,-0.5600126
426.2,12,10,16,HasFurniture,Irregular,Card,,34,0.4389485,0.1811823,-1.072205
428.26,12,10,16,HasFurniture,Irregular,Card,,13,-0.8699923,-0.4188176,0.1684296
430.8,12,10,16,HasFurniture,Irregular,Result,,,,,
594.8,13,Training,16,NoFurniture,Regular,Prepare Phase,,,,,
596.14,13,Training,16,NoFurniture,Regular,Learning Phase,,,,,
596.9,13,Training,16,NoFurniture,Regular,Card,15,,0.1939398,0.9777055,-0.7953414
601.56,13,Training,16,NoFurniture,Regular,Card,6,,-2.296692,0.6777054,-0.2505905
605.28,13,Training,16,NoFurniture,Regular,Card,35,,-1.751941,1.277705,2.240041
606.32,13,Training,16,NoFurniture,Regular,Card,10,,-0.752102,0.6777054,2.222109
608.86,13,Training,16,NoFurniture,Regular,Card,25,,0.7207582,1.277705,0.6954513
611.18,13,Training,16,NoFurniture,Regular,Distractor,,,,,
611.18,13,Training,16,NoFurniture,Regular,Distractor Number: 6,,,,,
615.02,13,Training,16,NoFurniture,Regular,Distractor Number: 2,,,,,
617.6,13,Training,16,NoFurniture,Regular,Distractor Number: 6,,,,,
620.34,13,Training,16,NoFurniture,Regular,Distractor Number: 4,,,,,
623.04,13,Training,16,NoFurniture,Regular,Distractor Number: 4,,,,,
626.2,13,Training,16,NoFurniture,Regular,Recall Phase,,,,,
630.5,13,Training,16,NoFurniture,Regular,Card,,15,0.1939398,0.9777055,-0.7953414
633.72,13,Training,16,NoFurniture,Regular,Card,,6,-2.296692,0.6777054,-0.2505905
636.4,13,Training,16,NoFurniture,Regular,Card,,35,-1.751941,1.277705,2.240041
637.76,13,Training,16,NoFurniture,Regular,Card,,10,-0.752102,0.6777054,2.222109
640.38,13,Training,16,NoFurniture,Regular,Card,,25,0.7207582,1.277705,0.6954513
643.3,13,Training,16,NoFurniture,Regular,Result,,,,,
644.98,14,11,16,NoFurniture,Regular,Prepare Phase,,,,,
650.56,14,11,16,NoFurniture,Regular,Learning Phase,,,,,
651.6,14,11,16,NoFurniture,Regular,Card,16,,-0.8058995,0.9777055,-0.7774089
654.4,14,11,16,NoFurniture,Regular,Card,20,,-2.260827,0.9777055,1.749088
655.14,14,11,16,NoFurniture,Regular,Card,6,,-2.296692,0.6777054,-0.2505905
659.04,14,11,16,NoFurniture,Regular,Card,34,,-0.752102,1.277705,2.222109
662.78,14,11,16,NoFurniture,Regular,Card,0,,0.7386907,0.6777054,1.695291
665.6,14,11,16,NoFurniture,Regular,Distractor,,,,,
665.6,14,11,16,NoFurniture,Regular,Distractor Number: 2,,,,,
668.84,14,11,16,NoFurniture,Regular,Distractor Number: 3,,,,,
673.36,14,11,16,NoFurniture,Regular,Distractor Number: 6,,,,,
676.54,14,11,16,NoFurniture,Regular,Distractor Number: 4,,,,,
679.72,14,11,16,NoFurniture,Regular,Distractor Number: 1,,,,,
680.6,14,11,16,NoFurniture,Regular,Recall Phase,,,,,
685.14,14,11,16,NoFurniture,Regular,Card,,16,-0.8058995,0.9777055,-0.7774089
687.98,14,11,16,NoFurniture,Regular,Card,,20,-2.260827,0.9777055,1.749088
689.72,14,11,16,NoFurniture,Regular,Card,,6,-2.296692,0.6777054,-0.2505905
692.04,14,11,16,NoFurniture,Regular,Card,,34,-0.752102,1.277705,2.222109
695.34,14,11,16,NoFurniture,Regular,Card,,0,0.7386907,0.6777054,1.695291
698.9,14,11,16,NoFurniture,Regular,Result,,,,,
702.22,15,12,16,NoFurniture,Regular,Prepare Phase,,,,,
703.06,15,12,16,NoFurniture,Regular,Learning Phase,,,,,
703.32,15,12,16,NoFurniture,Regular,Card,16,,-0.8058995,0.9777055,-0.7774089
707.96,15,12,16,NoFurniture,Regular,Card,34,,-0.752102,1.277705,2.222109
710.44,15,12,16,NoFurniture,Regular,Card,11,,-1.751941,0.6777054,2.240041
715.56,15,12,16,NoFurniture,Regular,Card,26,,0.7028257,1.277705,-0.304388
716.78,15,12,16,NoFurniture,Regular,Card,1,,0.7207582,0.6777054,0.6954513
718.08,15,12,16,NoFurniture,Regular,Distractor,,,,,
718.08,15,12,16,NoFurniture,Regular,Distractor Number: 8,,,,,
722.1,15,12,16,NoFurniture,Regular,Distractor Number: 2,,,,,
724.9,15,12,16,NoFurniture,Regular,Distractor Number: 1,,,,,
727.3,15,12,16,NoFurniture,Regular,Distractor Number: 5,,,,,
729.8,15,12,16,NoFurniture,Regular,Distractor Number: 8,,,,,
733.1,15,12,16,NoFurniture,Regular,Recall Phase,,,,,
736.1,15,12,16,NoFurniture,Regular,Card,,16,-0.8058995,0.9777055,-0.7774089
738.22,15,12,16,NoFurniture,Regular,Card,,34,-0.752102,1.277705,2.222109
739.46,15,12,16,NoFurniture,Regular,Card,,11,-1.751941,0.6777054,2.240041
742.26,15,12,16,NoFurniture,Regular,Card,,26,0.7028257,1.277705,-0.304388
743.84,15,12,16,NoFurniture,Regular,Card,,1,0.7207582,0.6777054,0.6954513
754.72,15,12,16,NoFurniture,Regular,Result,,,,,
757.08,16,13,16,NoFurniture,Regular,Prepare Phase,,,,,
757.88,16,13,16,NoFurniture,Regular,Learning Phase,,,,,
758.3,16,13,16,NoFurniture,Regular,Card,28,,-0.8058995,1.277705,-0.7774089
762.66,16,13,16,NoFurniture,Regular,Card,23,,-1.751941,0.9777055,2.240041
765.7,16,13,16,NoFurniture,Regular,Card,21,,0.2477373,0.9777055,2.204176
769.8,16,13,16,NoFurniture,Regular,Card,26,,0.7028257,1.277705,-0.304388
771.04,16,13,16,NoFurniture,Regular,Card,1,,0.7207582,0.6777054,0.6954513
772.9,16,13,16,NoFurniture,Regular,Distractor,,,,,
772.9,16,13,16,NoFurniture,Regular,Distractor Number: 2,,,,,
775.7,16,13,16,NoFurniture,Regular,Distractor Number: 5,,,,,
778.5,16,13,16,NoFurniture,Regular,Distractor Number: 2,,,,,
781.12,16,13,16,NoFurniture,Regular,Distractor Number: 7,,,,,
783.74,16,13,16,NoFurniture,Regular,Distractor Number: 2,,,,,
786.82,16,13,16,NoFurniture,Regular,Distractor Number: 8,,,,,
787.92,16,13,16,NoFurniture,Regular,Recall Phase,,,,,
791.3,16,13,16,NoFurniture,Regular,Card,,28,-0.8058995,1.277705,-0.7774089
793.82,16,13,16,NoFurniture,Regular,Card,,33,0.2477373,1.277705,2.204176
797.96,16,13,16,NoFurniture,Regular,Card,,21,0.2477373,0.9777055,2.204176
801.08,16,13,16,NoFurniture,Regular,Card,,26,0.7028257,1.277705,-0.304388
803.76,16,13,16,NoFurniture,Regular,Card,,1,0.7207582,0.6777054,0.6954513
807.68,16,13,16,NoFurniture,Regular,Result,,,,,
815.06,17,14,16,NoFurniture,Regular,Prepare Phase,,,,,
816.14,17,14,16,NoFurniture,Regular,Learning Phase,,,,,
817.78,17,14,16,NoFurniture,Regular,Card,29,,-1.793666,1.324356,-0.7564402
821.88,17,14,16,NoFurniture,Regular,Card,34,,-0.720025,1.324356,2.218
824.24,17,14,16,NoFurniture,Regular,Card,9,,0.2796713,0.7243556,2.193352
826.28,17,14,16,NoFurniture,Regular,Card,14,,0.717899,1.024356,-0.3182126
826.96,17,14,16,NoFurniture,Regular,Card,0,,0.7671953,0.7243556,1.68118
831.18,17,14,16,NoFurniture,Regular,Distractor,,,,,
831.18,17,14,16,NoFurniture,Regular,Distractor Number: 5,,,,,
836.44,17,14,16,NoFurniture,Regular,Distractor Number: 6,,,,,
838.66,17,14,16,NoFurniture,Regular,Distractor Number: 7,,,,,
840.76,17,14,16,NoFurniture,Regular,Distractor Number: 7,,,,,
844.24,17,14,16,NoFurniture,Regular,Distractor Number: 6,,,,,
847.34,17,14,16,NoFurniture,Regular,Distractor Number: 4,,,,,
848.3,17,14,16,NoFurniture,Regular,Recall Phase,,,,,
850.96,17,14,16,NoFurniture,Regular,Card,,29,-1.793666,1.324356,-0.7564402
854.12,17,14,16,NoFurniture,Regular,Card,,34,-0.720025,1.324356,2.218
855.62,17,14,16,NoFurniture,Regular,Card,,9,0.2796713,0.7243556,2.193352
858.64,17,14,16,NoFurniture,Regular,Card,,14,0.717899,1.024356,-0.3182126
861.82,17,14,16,NoFurniture,Regular,Card,,0,0.7671953,0.7243556,1.68118
891.1,17,14,16,NoFurniture,Regular,Result,,,,,
893.86,18,15,16,NoFurniture,Regular,Prepare Phase,,,,,
894.88,18,15,16,NoFurniture,Regular,Learning Phase,,,,,
895.58,18,15,16,NoFurniture,Regular,Card,15,,0.9506783,-0.1255708,-1.483401
901.02,18,15,16,NoFurniture,Regular,Card,32,,-1.596232,0.1744292,0.9687917
901.98,18,15,16,NoFurniture,Regular,Card,7,,-1.577289,-0.4255708,-0.03102901
904.8,18,15,16,NoFurniture,Regular,Card,22,,-0.105973,-0.1255708,1.497117
908.04,18,15,16,NoFurniture,Regular,Card,1,,1.422173,-0.4255708,0.02580156
909.92,18,15,16,NoFurniture,Regular,Distractor,,,,,
909.92,18,15,16,NoFurniture,Regular,Distractor Number: 1,,,,,
914.18,18,15,16,NoFurniture,Regular,Distractor Number: 2,,,,,
916.92,18,15,16,NoFurniture,Regular,Distractor Number: 2,,,,,
919.78,18,15,16,NoFurniture,Regular,Distractor Number: 2,,,,,
922.68,18,15,16,NoFurniture,Regular,Distractor Number: 4,,,,,
925.14,18,15,16,NoFurniture,Regular,Recall Phase,,,,,
930.74,18,15,16,NoFurniture,Regular,Card,,15,0.97142,-0.0955236,-1.467552
933.82,18,15,16,NoFurniture,Regular,Card,,32,-1.61243,0.2044764,0.9456865
935.2599,18,15,16,NoFurniture,Regular,Card,,7,-1.578308,-0.3955237,-0.05373122
938.22,18,15,16,NoFurniture,Regular,Card,,22,-0.1303644,-0.0955236,1.496579
940.98,18,15,16,NoFurniture,Regular,Card,,1,1.419946,-0.3955237,0.04863538
943.92,18,15,16,NoFurniture,Regular,Result,,,,,
1107.64,19,Training,16,HasFurniture,Regular,Prepare Phase,,,,,
1108.56,19,Training,16,HasFurniture,Regular,Learning Phase,,,,,
1111.96,19,Training,16,HasFurniture,Regular,Card,20,,1.83704,-0.09321427,-0.2063082
1112.52,19,Training,16,HasFurniture,Regular,Card,30,,1.757281,0.2067857,1.792101
1117.58,19,Training,16,HasFurniture,Regular,Card,11,,1.357378,-0.3932143,-0.7258501
1121.2,19,Training,16,HasFurniture,Regular,Card,25,,-1.200453,0.2067857,0.6732578
1123.16,19,Training,16,HasFurniture,Regular,Card,2,,-1.240333,-0.3932143,1.672462
1123.58,19,Training,16,HasFurniture,Regular,Distractor,,,,,
1123.58,19,Training,16,HasFurniture,Regular,Distractor Number: 4,,,,,
1128.1,19,Training,16,HasFurniture,Regular,Distractor Number: 2,,,,,
1130.76,19,Training,16,HasFurniture,Regular,Distractor Number: 7,,,,,
1133.46,19,Training,16,HasFurniture,Regular,Distractor Number: 6,,,,,
1136.72,19,Training,16,HasFurniture,Regular,Distractor Number: 6,,,,,
1138.94,19,Training,16,HasFurniture,Regular,Distractor Number: 4,,,,,
1139.42,19,Training,16,HasFurniture,Regular,Recall Phase,,,,,
1143.18,19,Training,16,HasFurniture,Regular,Card,,30,1.775245,0.2260749,1.792361
1146.46,19,Training,16,HasFurniture,Regular,Card,,20,1.858335,-0.07392502,-0.205912
1150.86,19,Training,16,HasFurniture,Regular,Card,,11,1.37954,-0.3739251,-0.7262529
1154.38,19,Training,16,HasFurniture,Regular,Card,,25,-1.18062,0.2260749,0.6685891
1156.68,19,Training,16,HasFurniture,Regular,Card,,2,-1.222165,-0.3739251,1.667726
1161.46,19,Training,16,HasFurniture,Regular,Result,,,,,
1163.62,20,16,16,HasFurniture,Regular,Prepare Phase,,,,,
1164.96,20,16,16,HasFurniture,Regular,Learning Phase,,,,,
1166.84,20,16,16,HasFurniture,Regular,Card,17,,1.254904,-0.07392502,2.271157
1167.86,20,16,16,HasFurniture,Regular,Card,27,,-0.7433692,0.2260749,2.188066
1172.88,20,16,16,HasFurniture,Regular,Card,7,,1.81679,-0.3739251,0.7932246
1175.56,20,16,16,HasFurniture,Regular,Card,11,,1.37954,-0.3739251,-0.7262529
1178.66,20,16,16,HasFurniture,Regular,Card,25,,-1.18062,0.2260749,0.6685891
1180,20,16,16,HasFurniture,Regular,Distractor,,,,,
1180,20,16,16,HasFurniture,Regular,Distractor Number: 8,,,,,
1184.64,20,16,16,HasFurniture,Regular,Distractor Number: 3,,,,,
1187.36,20,16,16,HasFurniture,Regular,Distractor Number: 6,,,,,
1191.14,20,16,16,HasFurniture,Regular,Distractor Number: 3,,,,,
1194.04,20,16,16,HasFurniture,Regular,Distractor Number: 5,,,,,
1196.16,20,16,16,HasFurniture,Regular,Recall Phase,,,,,
1200,20,16,16,HasFurniture,Regular,Card,,27,-0.7513548,0.2162004,2.190434
1203.76,20,16,16,HasFurniture,Regular,Card,,20,1.854474,-0.0837996,-0.1990553
1216.14,20,16,16,HasFurniture,Regular,Card,,7,1.811206,-0.3837997,0.8000082
1221.08,20,16,16,HasFurniture,Regular,Card,,11,1.376576,-0.3837997,-0.720221
1223.96,20,16,16,HasFurniture,Regular,Card,,25,-1.185985,0.2162004,0.6702045
1227.5,20,16,16,HasFurniture,Regular,Result,,,,,
1232.26,21,17,16,HasFurniture,Regular,Prepare Phase,,,,,
1233.1,21,17,16,HasFurniture,Regular,Learning Phase,,,,,
1236.88,21,17,16,HasFurniture,Regular,Card,6,,1.767938,-0.3837997,1.799072
1238.58,21,17,16,HasFurniture,Regular,Card,21,,-0.6215511,-0.0837996,-0.8067567
1239.54,21,17,16,HasFurniture,Regular,Card,35,,1.376576,0.2162004,-0.720221
1244.12,21,17,16,HasFurniture,Regular,Card,26,,-1.229253,0.2162004,1.669268
1245.76,21,17,16,HasFurniture,Regular,Card,1,,-1.185985,-0.3837997,0.6702045
1248.14,21,17,16,HasFurniture,Regular,Distractor,,,,,
1248.14,21,17,16,HasFurniture,Regular,Distractor Number: 4,,,,,
1251.44,21,17,16,HasFurniture,Regular,Distractor Number: 1,,,,,
1254.26,21,17,16,HasFurniture,Regular,Distractor Number: 5,,,,,
1256.98,21,17,16,HasFurniture,Regular,Distractor Number: 5,,,,,
1259.78,21,17,16,HasFurniture,Regular,Distractor Number: 5,,,,,
1262.58,21,17,16,HasFurniture,Regular,Distractor Number: 8,,,,,
1263.14,21,17,16,HasFurniture,Regular,Recall Phase,,,,,
1269.4,21,17,16,HasFurniture,Regular,Card,,6,1.768454,-0.3886256,1.800776
1271.76,21,17,16,HasFurniture,Regular,Card,,35,1.381622,0.2113744,-0.7192162
1273.54,21,17,16,HasFurniture,Regular,Card,,21,-0.6163464,-0.08862555,-0.8093437
1275.84,21,17,16,HasFurniture,Regular,Card,,26,-1.228498,0.2113744,1.665585
1277.68,21,17,16,HasFurniture,Regular,Card,,1,-1.183434,-0.3886256,0.6666005
1280.56,21,17,16,HasFurniture,Regular,Result,,,,,
1283.24,22,18,16,HasFurniture,Regular,Prepare Phase,,,,,
1285.66,22,18,16,HasFurniture,Regular,Learning Phase,,,,,
1286.36,22,18,16,HasFurniture,Regular,Card,15,,-0.7515378,-0.08862555,2.187609
1288.18,22,18,16,HasFurniture,Regular,Card,29,,1.24643,0.2113744,2.277736
1292.24,22,18,16,HasFurniture,Regular,Card,19,,1.813518,-0.08862555,0.8017918
1293.98,22,18,16,HasFurniture,Regular,Card,35,,1.381622,0.2113744,-0.7192162
1297.66,22,18,16,HasFurniture,Regular,Card,1,,-1.183434,-0.3886256,0.6666005
1300.66,22,18,16,HasFurniture,Regular,Distractor,,,,,
1300.66,22,18,16,HasFurniture,Regular,Distractor Number: 5,,,,,
1303.56,22,18,16,HasFurniture,Regular,Distractor Number: 8,,,,,
1306.42,22,18,16,HasFurniture,Regular,Distractor Number: 7,,,,,
1308.98,22,18,16,HasFurniture,Regular,Distractor Number: 1,,,,,
1312.68,22,18,16,HasFurniture,Regular,Distractor Number: 2,,,,,
1315.68,22,18,16,HasFurniture,Regular,Recall Phase,,,,,
1320.1,22,18,16,HasFurniture,Regular,Card,,29,1.24643,0.2113744,2.277736
1322.46,22,18,16,HasFurniture,Regular,Card,,15,-0.7515378,-0.08862555,2.187609
1325.4,22,18,16,HasFurniture,Regular,Card,,19,1.813518,-0.08862555,0.8017918
1328.5,22,18,16,HasFurniture,Regular,Card,,35,1.381622,0.2113744,-0.7192162
1331.26,22,18,16,HasFurniture,Regular,Card,,1,-1.183434,-0.3886256,0.6666005
1334.3,22,18,16,HasFurniture,Regular,Result,,,,,
1335.72,23,19,16,HasFurniture,Regular,Prepare Phase,,,,,
1338.98,23,19,16,HasFurniture,Regular,Learning Phase,,,,,
1341.74,23,19,16,HasFurniture,Regular,Card,29,,1.24643,0.2113744,2.277736
1343.62,23,19,16,HasFurniture,Regular,Card,20,,1.858582,-0.08862555,-0.1971923
1347.82,23,19,16,HasFurniture,Regular,Card,10,,0.3826377,-0.3886256,-0.76428
1351.54,23,19,16,HasFurniture,Regular,Card,25,,-1.183434,0.2113744,0.6666005
1354.66,23,19,16,HasFurniture,Regular,Card,0,,-1.13837,-0.3886256,-0.3323836
1354.9,23,19,16,HasFurniture,Regular,Distractor,,,,,
1354.9,23,19,16,HasFurniture,Regular,Distractor Number: 4,,,,,
1359.36,23,19,16,HasFurniture,Regular,Distractor Number: 4,,,,,
1362.62,23,19,16,HasFurniture,Regular,Distractor Number: 5,,,,,
1364.96,23,19,16,HasFurniture,Regular,Distractor Number: 2,,,,,
1367.72,23,19,16,HasFurniture,Regular,Distractor Number: 6,,,,,
1371.24,23,19,16,HasFurniture,Regular,Recall Phase,,,,,
1375.1,23,19,16,HasFurniture,Regular,Card,,29,1.241658,0.2083919,2.281429
1378.52,23,19,16,HasFurniture,Regular,Card,,20,1.851073,-0.09160805,-0.1941745
1380.72,23,19,16,HasFurniture,Regular,Card,,10,0.3745023,-0.3916081,-0.7596297
1383.44,23,19,16,HasFurniture,Regular,Card,,25,-1.189986,0.2083919,0.6729816
