27,0.5857276,0.1639721,2.618955,25,-0.526275,0.1639721,1.494921,9,-0.7414572,-0.4360279,-0.0715065,11,1.052184,-0.4360279,-0.9562965,17,2.379368,-0.1360278,1.734165,
26,-0.1038185,0.1808045,2.384229,1,-0.543775,-0.4191955,1.48621,21,-0.7547002,-0.1191955,-0.08079702,35,1.041338,0.1808045,-0.9607098,6,2.590239,-0.4191955,1.06436,
15,0.5651693,-0.1191955,2.61326,2,-0.1038185,-0.4191955,2.384229,35,1.041338,0.1808045,-0.9607098,12,-0.9837314,-0.1191955,0.5881908,19,2.150282,-0.1191955,0.1663405,
29,2.361207,0.1808045,1.733347,25,-0.543775,0.1808045,1.48621,0,-0.9837314,-0.4191955,0.5881908,32,1.710326,0.1808045,-0.7316786,34,0.143319,0.1808045,-0.5207534,
16,1.463188,-0.1191955,2.173304,26,-0.1038185,0.1808045,2.384229,21,-0.7547002,-0.1191955,-0.08079702,10,0.143319,-0.4191955,-0.5207534,31,2.150282,0.1808045,0.1663405,
16,-3.005971,0.4676052,4.775362,24,-4.629474,0.7676052,2.353744,20,-1.63325,0.4676052,2.203274,6,-1.532937,0.1676052,4.200757,34,-3.15644,0.7676052,1.779138,
16,-3.005971,0.4676052,4.775362,26,-4.529161,0.7676052,4.351226,1,-4.579318,0.1676052,3.352485,34,-3.15644,0.7676052,1.779138,11,-2.157699,0.1676052,1.728982,
16,-3.005971,0.4676052,4.775362,26,-4.529161,0.7676052,4.351226,1,-4.579318,0.1676052,3.352485,21,-4.155182,0.4676052,1.829295,23,-2.157699,0.4676052,1.728982,
29,-2.00723,0.7676052,4.725206,14,-4.529161,0.4676052,4.351226,0,-4.629474,0.1676052,2.353744,10,-3.15644,0.1676052,1.779138,35,-2.157699,0.7676052,1.728982,
15,-4.004713,0.4676052,4.825519,1,-4.579318,0.1676052,3.352485,22,-3.15644,0.4676052,1.779138,32,-1.63325,0.7676052,2.203274,7,-1.583094,0.1676052,3.202016,
4,-1.558096,0.1401657,-3.251936,14,0.6912574,0.3401659,-2.996183,23,-0.01577336,0.6401658,-0.2479817,9,-1.515769,0.04016578,-0.2518178,7,-2.312441,0.1401657,-1.55386,
29,-2.058095,0.8901658,-3.253215,0,0.6855031,0.1901658,-0.7461898,23,-0.01577336,0.6401658,-0.2479817,9,-1.515769,0.04016578,-0.2518178,14,0.6912574,0.3401659,-2.996183,
4,-1.558096,0.1401657,-3.251936,0,0.6855031,0.1901658,-0.7461898,34,-0.6157715,0.9401658,-0.2495161,18,-2.309884,0.4401658,-2.553857,32,-2.314487,0.9901658,-0.7538621,
28,-1.558096,0.7401657,-3.251936,13,0.6874212,0.3401659,-1.496187,11,-0.01577336,0.3401657,-0.2479817,8,-2.314487,0.3901658,-0.7538621,18,-2.309884,0.4401658,-2.553857,
28,-1.558096,0.7401657,-3.251936,3,0.09189868,0.1401657,-3.247716,13,0.6874212,0.3401659,-1.496187,34,-0.6157715,0.9401658,-0.2495161,20,-2.314487,0.6901658,-0.7538621,
28,-1.920947,1.022349,5.809042,26,-4.178322,0.9223496,5.637996,12,-4.257124,0.7723495,3.389377,23,-3.575064,0.9223496,2.865167,9,-2.075985,0.3223495,2.812633,
24,-4.257124,1.07235,3.389377,28,-1.920947,1.022349,5.809042,11,-3.575064,0.6223495,2.865167,33,-2.075985,0.9223496,2.812633,31,-1.230946,1.022349,4.083817,
29,-1.421254,1.17235,5.79153,28,-1.920947,1.022349,5.809042,14,-4.178322,0.6223496,5.637996,0,-4.257124,0.4723495,3.389377,34,-2.975433,1.22235,2.844154,
30,-1.195923,1.022349,5.083204,5,-1.421254,0.5723495,5.79153,12,-4.257124,0.7723495,3.389377,9,-2.075985,0.3223495,2.812633,34,-2.975433,1.22235,2.844154,
4,-1.920947,0.4223495,5.809042,27,-3.569935,1.022349,5.866829,13,-4.230856,0.6223496,4.138916,10,-2.975433,0.6223495,2.844154,20,-1.258964,0.9723495,3.284308,
