"NA"
"0.2"
"0"
"0.2"
"0.2"
"0.2"
"NA"
"0.2"
"0.4"
"0.4"
"0.6"
"0.2"
"NA"
"0"
"0.4"
"0.2"
"0.4"
"0.6"
"NA"
"0.2"
"0.4"
"0.4"
"0.4"
"0.4"
