4,-2.216835,-0.6283353,-1.447371,7,-2.614958,-0.6283353,0.3675668,14,0.03807235,-0.4283352,-1.648352,21,-1.573134,-0.4283352,1.483184,35,-0.1029007,0.1716647,1.185837,
0,0.4819353,-0.5748473,0.566126,9,-1.576854,-0.7248473,1.488832,15,-0.5977913,-0.3248473,-1.767153,29,-2.705843,0.1251527,-1.34452,34,-0.6944139,0.1751527,1.311916,
0,0.5095676,-0.5960963,0.5585228,4,-2.201513,-0.6460963,-1.432091,18,-2.793617,-0.3460963,-0.5942882,32,-2.427838,0.2039038,1.168155,34,-0.6617028,0.1539037,1.312264,
11,-0.07347214,-0.4290403,1.199701,13,0.3564559,-0.4290402,-0.1669232,21,-1.54185,-0.4290402,1.506079,28,-2.203552,-0.02904034,-1.420463,30,-2.794764,-0.02904034,-0.5820314,
3,-0.592075,-0.6138231,-1.782938,13,0.3432305,-0.413823,-0.1867845,20,-2.448306,-0.0638231,1.143564,28,-2.209268,-0.01382315,-1.455544,34,-0.6828966,0.1861769,1.296308,
7,-1.157554,0.8920382,1.442756,11,-0.3620072,0.8920382,2.809177,17,-0.9741386,1.192038,-0.1277086,25,1.779332,1.492038,0.8306246,27,0.9837851,1.492038,-0.5357963,
1,1.779332,0.8920382,0.8306246,6,-1.361598,0.8920382,0.4637941,21,1.595917,1.192038,2.401089,26,1.575288,1.492038,-0.1483372,35,-0.3620072,1.492038,2.809177,
1,1.779332,0.8920382,0.8306246,15,0.9837851,1.192038,-0.5357963,19,-1.157554,1.192038,1.442756,29,-0.9741386,1.492038,-0.1277086,35,-0.3620072,1.492038,2.809177,
0,1.975784,0.9093648,1.821397,10,0.6085059,0.9093648,2.615469,20,-0.96176,1.209365,2.43036,25,1.772797,1.509365,0.8422157,29,-0.9796382,1.509365,-0.1190876,
8,-1.006957,0.9296268,2.404533,15,0.9827338,1.229627,-0.5179888,22,0.5599905,1.229627,2.615905,25,1.753805,1.529627,0.8623917,31,-1.193523,1.529627,1.422091,
8,1.203369,0.1941302,0.6823642,10,-0.5637739,0.1441301,0.5511951,18,1.582048,0.2441301,2.442081,24,-1.729492,0.5941302,1.313495,28,0.9960966,0.5441301,3.284198,
5,1.484907,0.09413016,3.179009,10,-0.5637739,0.1441301,0.5511951,15,-0.6169769,0.2441301,3.63132,24,-1.729492,0.5941302,1.313495,33,0.3160844,0.4441302,0.3618557,
11,-1.150346,0.1441301,0.6774213,14,-1.256143,0.1441302,3.513141,21,0.3160844,0.1441302,0.3618557,28,0.9960966,0.5441301,3.284198,31,1.371671,0.5441301,1.464461,
5,1.484907,0.09413016,3.179009,9,0.3160844,-0.1558698,0.3618557,12,-1.729492,0.2941301,1.313495,30,1.582048,0.5441301,2.442081,34,-0.5637739,0.7441301,0.5511951,
4,0.9960966,-0.05586988,3.284198,10,-0.5637739,0.1441301,0.5511951,13,-1.571709,0.1441302,2.046711,20,1.203369,0.4941301,0.6823642,27,-0.6169769,0.5441301,3.63132,
0,-1.883083,-0.1806668,0.7361686,6,1.479482,-0.1806668,2.037382,16,0.1237559,0.1193333,2.85102,20,1.045407,0.1193333,0.08505583,34,-0.5273569,0.4193332,-0.07746935,
1,-1.666045,-0.1806668,1.712332,11,0.4488063,-0.1806668,-0.2945069,16,0.1237559,0.1193333,2.85102,26,-1.449008,0.4193332,2.688495,34,-0.5273569,0.4193332,-0.07746935,
1,-1.666045,-0.1806668,1.712332,21,-1.50352,0.1193333,0.1395682,23,0.4488063,0.1193333,-0.2945069,26,-1.449008,0.4193332,2.688495,28,0.1237559,0.4193332,2.85102,
0,-1.883083,-0.1806668,0.7361686,9,-1.50352,-0.1806668,0.1395682,14,-1.449008,0.1193333,2.688495,29,1.099919,0.4193332,2.633983,34,-0.5273569,0.4193332,-0.07746935,
1,-1.666045,-0.1806668,1.712332,7,1.262444,-0.1806668,1.061219,15,-0.8524074,0.1193333,3.068058,22,-0.5273569,0.1193333,-0.07746935,32,1.045407,0.4193332,0.08505583,
