TimeSinceStart,TrialNo,TrialID,ParticipantID,FurnitureCondition,AlignmentCondition,Info,CardSeen,CardAnswered,CardPosition.x,CardPosition.y,CardPosition.z
352.6,1,Training,2,NoFurniture,Regular,Prepare Phase,,,,,
369.02,1,Training,2,NoFurniture,Regular,Learning Phase,,,,,
370.28,1,Training,2,NoFurniture,Regular,Card,15,,-0.3654435,-0.1444283,3.572837
374.46,1,Training,2,NoFurniture,Regular,Card,25,,-1.536672,0.1555717,2.510659
386.02,1,Training,2,NoFurniture,Regular,Card,6,,1.568288,-0.4444283,1.911307
394.1,1,Training,2,NoFurniture,Regular,Card,35,,-0.09324241,0.1555717,-0.02242458
408.1,1,Training,2,NoFurniture,Regular,Card,10,,-0.9647953,-0.4444283,0.467877
408.76,1,Training,2,NoFurniture,Regular,Distractor,,,,,
408.76,1,Training,2,NoFurniture,Regular,Distractor Number: 8,,,,,
417.4,1,Training,2,NoFurniture,Regular,Distractor Number: 2,,,,,
422.26,1,Training,2,NoFurniture,Regular,Distractor Number: 7,,,,,
424.94,1,Training,2,NoFurniture,Regular,Distractor Number: 2,,,,,
427.48,1,Training,2,NoFurniture,Regular,Distractor Number: 8,,,,,
431.08,1,Training,2,NoFurniture,Regular,Distractor Number: 4,,,,,
432.38,1,Training,2,NoFurniture,Regular,Recall Phase,,,,,
438.46,1,Training,2,NoFurniture,Regular,Card,,27,-0.3654435,0.1555717,3.572837
446.4,1,Training,2,NoFurniture,Regular,Card,,6,1.568288,-0.4444283,1.911307
450.6,1,Training,2,NoFurniture,Regular,Card,,35,-0.09324241,0.1555717,-0.02242458
453.3,1,Training,2,NoFurniture,Regular,Card,,10,-0.9647953,-0.4444283,0.467877
456.38,1,Training,2,NoFurniture,Regular,Card,,24,-2.026974,0.1555717,1.639106
461.42,1,Training,2,NoFurniture,Regular,Result,,,,,
554.62,2,1,2,NoFurniture,Regular,Prepare Phase,,,,,
610.74,2,1,2,NoFurniture,Regular,Learning Phase,,,,,
612.26,2,1,2,NoFurniture,Regular,Card,16,,0.5052103,-0.128489,3.074586
613.72,2,1,2,NoFurniture,Regular,Card,6,,1.56043,-0.4284891,1.897084
614.74,2,1,2,NoFurniture,Regular,Card,20,,0.5695152,-0.128489,0.1598196
617.16,2,1,2,NoFurniture,Regular,Card,34,,-0.9811619,0.1715109,0.4686896
618.36,2,1,2,NoFurniture,Regular,Card,0,,-2.036381,-0.4284891,1.646192
632.64,2,1,2,NoFurniture,Regular,Distractor,,,,,
632.64,2,1,2,NoFurniture,Regular,Distractor Number: 4,,,,,
637.46,2,1,2,NoFurniture,Regular,Distractor Number: 3,,,,,
639.44,2,1,2,NoFurniture,Regular,Distractor Number: 8,,,,,
641,2,1,2,NoFurniture,Regular,Distractor Number: 2,,,,,
643.02,2,1,2,NoFurniture,Regular,Distractor Number: 2,,,,,
645.82,2,1,2,NoFurniture,Regular,Distractor Number: 1,,,,,
647.46,2,1,2,NoFurniture,Regular,Distractor Number: 8,,,,,
649.64,2,1,2,NoFurniture,Regular,Distractor Number: 8,,,,,
650.68,2,1,2,NoFurniture,Regular,Recall Phase,,,,,
657.46,2,1,2,NoFurniture,Regular,Card,,19,1.064973,-0.128489,1.028452
659.24,2,1,2,NoFurniture,Regular,Card,,35,-0.1125297,0.1715109,-0.02676785
662.38,2,1,2,NoFurniture,Regular,Card,,0,-2.036381,-0.4284891,1.646192
665.06,2,1,2,NoFurniture,Regular,Card,,14,-1.045467,-0.128489,3.383456
667.58,2,1,2,NoFurniture,Regular,Card,,27,-0.3634219,0.1715109,3.570044
677.92,2,1,2,NoFurniture,Regular,Result,,,,,
682,3,2,2,NoFurniture,Regular,Prepare Phase,,,,,
687.22,3,2,2,NoFurniture,Regular,Learning Phase,,,,,
687.8,3,2,2,NoFurniture,Regular,Card,16,,0.5052103,-0.128489,3.074586
691.78,3,2,2,NoFurniture,Regular,Card,11,,-0.1125297,-0.4284891,-0.02676785
697.16,3,2,2,NoFurniture,Regular,Card,1,,-1.540924,-0.4284891,2.514824
704,3,2,2,NoFurniture,Regular,Card,34,,-0.9811619,0.1715109,0.4686896
708.04,3,2,2,NoFurniture,Regular,Card,26,,-1.045467,0.1715109,3.383456
709.08,3,2,2,NoFurniture,Regular,Distractor,,,,,
709.08,3,2,2,NoFurniture,Regular,Distractor Number: 4,,,,,
714.54,3,2,2,NoFurniture,Regular,Distractor Number: 4,,,,,
718.04,3,2,2,NoFurniture,Regular,Distractor Number: 1,,,,,
719.64,3,2,2,NoFurniture,Regular,Distractor Number: 3,,,,,
722.46,3,2,2,NoFurniture,Regular,Distractor Number: 7,,,,,
724.48,3,2,2,NoFurniture,Regular,Distractor Number: 1,,,,,
726.8,3,2,2,NoFurniture,Regular,Distractor Number: 3,,,,,
727.04,3,2,2,NoFurniture,Regular,Recall Phase,,,,,
730.42,3,2,2,NoFurniture,Regular,Card,,16,0.5052103,-0.128489,3.074586
734.68,3,2,2,NoFurniture,Regular,Card,,6,1.56043,-0.4284891,1.897084
740.48,3,2,2,NoFurniture,Regular,Card,,11,-0.1125297,-0.4284891,-0.02676785
742.18,3,2,2,NoFurniture,Regular,Card,,34,-0.9811619,0.1715109,0.4686896
746.4,3,2,2,NoFurniture,Regular,Card,,0,-2.036381,-0.4284891,1.646192
755.12,3,2,2,NoFurniture,Regular,Result,,,,,
757.98,4,3,2,NoFurniture,Regular,Prepare Phase,,,,,
763.86,4,3,2,NoFurniture,Regular,Learning Phase,,,,,
765.46,4,3,2,NoFurniture,Regular,Card,28,,0.5052103,0.1715109,3.074586
768.56,4,3,2,NoFurniture,Regular,Card,23,,-0.1125297,-0.128489,-0.02676785
770.16,4,3,2,NoFurniture,Regular,Card,21,,-1.849794,-0.128489,0.964147
772.78,4,3,2,NoFurniture,Regular,Card,1,,-1.540924,-0.4284891,2.514824
783.78,4,3,2,NoFurniture,Regular,Card,26,,-1.045467,0.1715109,3.383456
785.6,4,3,2,NoFurniture,Regular,Distractor,,,,,
785.6,4,3,2,NoFurniture,Regular,Distractor Number: 1,,,,,
791.58,4,3,2,NoFurniture,Regular,Distractor Number: 3,,,,,
793.58,4,3,2,NoFurniture,Regular,Distractor Number: 4,,,,,
796.04,4,3,2,NoFurniture,Regular,Distractor Number: 4,,,,,
797.8,4,3,2,NoFurniture,Regular,Distractor Number: 3,,,,,
800.32,4,3,2,NoFurniture,Regular,Distractor Number: 2,,,,,
802.7,4,3,2,NoFurniture,Regular,Distractor Number: 4,,,,,
803.06,4,3,2,NoFurniture,Regular,Recall Phase,,,,,
805.56,4,3,2,NoFurniture,Regular,Card,,16,0.5052103,-0.128489,3.074586
815.18,4,3,2,NoFurniture,Regular,Card,,23,-0.1125297,-0.128489,-0.02676785
818.3,4,3,2,NoFurniture,Regular,Card,,33,-1.849794,0.1715109,0.964147
821.98,4,3,2,NoFurniture,Regular,Card,,1,-1.540924,-0.4284891,2.514824
823.26,4,3,2,NoFurniture,Regular,Card,,26,-1.045467,0.1715109,3.383456
831.64,4,3,2,NoFurniture,Regular,Result,,,,,
834.68,5,4,2,NoFurniture,Regular,Prepare Phase,,,,,
838.2,5,4,2,NoFurniture,Regular,Learning Phase,,,,,
840.26,5,4,2,NoFurniture,Regular,Card,29,,1.373842,0.1715109,2.579129
845.24,5,4,2,NoFurniture,Regular,Card,34,,-0.9811619,0.1715109,0.4686896
846.3,5,4,2,NoFurniture,Regular,Card,9,,-1.849794,-0.4284891,0.964147
847.38,5,4,2,NoFurniture,Regular,Card,0,,-2.036381,-0.4284891,1.646192
