TimeSinceStart,TrialNo,TrialID,ParticipantID,FurnitureCondition,AlignmentCondition,Info,CardSeen,CardAnswered,CardPosition.x,CardPosition.y,CardPosition.z
376.28,1,Training,8,NoFurniture,Irregular,Prepare Phase,,,,,
538.28,1,Training,8,NoFurniture,Irregular,Learning Phase,,,,,
542.14,1,Training,8,NoFurniture,Irregular,Card,6,,-2.439527,-0.6387423,2.210065
543.7,1,Training,8,NoFurniture,Irregular,Card,21,,-0.2619326,-0.4387422,1.120073
546.22,1,Training,8,NoFurniture,Irregular,Card,13,,-1.785267,-0.4387422,-0.9003112
547.6,1,Training,8,NoFurniture,Irregular,Card,35,,-0.4554167,0.1612577,-0.3673958
556.02,1,Training,8,NoFurniture,Irregular,Card,4,,-3.230421,-0.6387423,1.556623
582.26,1,Training,8,NoFurniture,Irregular,Distractor,,,,,
582.26,1,Training,8,NoFurniture,Irregular,Distractor Number: 1,,,,,
590.08,1,Training,8,NoFurniture,Irregular,Distractor Number: 6,,,,,
593.34,1,Training,8,NoFurniture,Irregular,Distractor Number: 2,,,,,
596.42,1,Training,8,NoFurniture,Irregular,Distractor Number: 1,,,,,
599.58,1,Training,8,NoFurniture,Irregular,Distractor Number: 1,,,,,
600.28,1,Training,8,NoFurniture,Irregular,Recall Phase,,,,,
607.64,1,Training,8,NoFurniture,Irregular,Card,,15,-3.443254,-0.3387423,-0.07959217
617.38,1,Training,8,NoFurniture,Irregular,Card,,16,-3.230421,-0.3387423,1.556623
632.92,1,Training,8,NoFurniture,Irregular,Card,,33,-0.2619326,-0.1387422,1.120073
644.48,1,Training,8,NoFurniture,Irregular,Card,,20,-0.6545641,-0.08874226,1.977885
658.74,1,Training,8,NoFurniture,Irregular,Card,,23,-0.4554167,-0.1387422,-0.3673958
679.06,1,Training,8,NoFurniture,Irregular,Result,,,,,
753.16,2,1,8,NoFurniture,Irregular,Prepare Phase,,,,,
767.16,2,1,8,NoFurniture,Irregular,Learning Phase,,,,,
768.24,2,1,8,NoFurniture,Irregular,Card,28,,-3.230421,-0.0387423,1.556623
772.16,2,1,8,NoFurniture,Irregular,Card,18,,-2.439527,-0.3387423,2.210065
774.32,2,1,8,NoFurniture,Irregular,Card,8,,-0.6545641,-0.3887422,1.977885
777.52,2,1,8,NoFurniture,Irregular,Card,10,,-0.378023,-0.4387423,0.2275918
778.7,2,1,8,NoFurniture,Irregular,Card,24,,-1.041532,0.01125777,-0.9970533
782.18,2,1,8,NoFurniture,Irregular,Distractor,,,,,
782.18,2,1,8,NoFurniture,Irregular,Distractor Number: 6,,,,,
788.14,2,1,8,NoFurniture,Irregular,Distractor Number: 1,,,,,
791.16,2,1,8,NoFurniture,Irregular,Distractor Number: 2,,,,,
794.22,2,1,8,NoFurniture,Irregular,Distractor Number: 3,,,,,
796.4,2,1,8,NoFurniture,Irregular,Distractor Number: 6,,,,,
799.12,2,1,8,NoFurniture,Irregular,Recall Phase,,,,,
813.36,2,1,8,NoFurniture,Irregular,Card,,15,-3.443254,-0.3387423,-0.07959217
830.18,2,1,8,NoFurniture,Irregular,Card,,8,-0.6545641,-0.3887422,1.977885
847.66,2,1,8,NoFurniture,Irregular,Card,,4,-3.230421,-0.6387423,1.556623
894.74,2,1,8,NoFurniture,Irregular,Card,,22,-0.378023,-0.1387422,0.2275918
899.08,2,1,8,NoFurniture,Irregular,Card,,12,-1.041532,-0.2887423,-0.9970533
906.42,2,1,8,NoFurniture,Irregular,Result,,,,,
949.64,3,2,8,NoFurniture,Irregular,Prepare Phase,,,,,
957.94,3,2,8,NoFurniture,Irregular,Learning Phase,,,,,
958.7599,3,2,8,NoFurniture,Irregular,Card,5,,-3.165926,-0.4887422,2.052446
961.56,3,2,8,NoFurniture,Irregular,Card,15,,-3.443254,-0.3387423,-0.07959217
965.5,3,2,8,NoFurniture,Irregular,Card,33,,-0.2619326,-0.1387422,1.120073
967.78,3,2,8,NoFurniture,Irregular,Card,10,,-0.378023,-0.4387423,0.2275918
969.98,3,2,8,NoFurniture,Irregular,Card,24,,-1.041532,0.01125777,-0.9970533
972.96,3,2,8,NoFurniture,Irregular,Distractor,,,,,
972.96,3,2,8,NoFurniture,Irregular,Distractor Number: 2,,,,,
977.96,3,2,8,NoFurniture,Irregular,Distractor Number: 5,,,,,
