TimeSinceStart,TrialNo,TrialID,ParticipantID,FurnitureCondition,AlignmentCondition,Info,CardSeen,CardAnswered,CardPosition.x,CardPosition.y,CardPosition.z
319.98,1,Training,14,NoFurniture,Regular,Prepare Phase,,,,,
348.16,1,Training,14,NoFurniture,Regular,Learning Phase,,,,,
353.38,1,Training,14,NoFurniture,Regular,Card,15,,-1.718073,-0.1505697,3.079937
358.2,1,Training,14,NoFurniture,Regular,Card,6,,0.8294262,-0.4505697,3.181163
362.24,1,Training,14,NoFurniture,Regular,Card,35,,0.9306518,0.1494303,0.6336633
364.4,1,Training,14,NoFurniture,Regular,Card,10,,-0.04136902,-0.4505697,0.3987689
367.56,1,Training,14,NoFurniture,Regular,Card,25,,-1.851742,0.1494303,1.504459
368.9,1,Training,14,NoFurniture,Regular,Distractor,,,,,
368.9,1,Training,14,NoFurniture,Regular,Distractor Number: 6,,,,,
376.96,1,Training,14,NoFurniture,Regular,Distractor Number: 4,,,,,
381.98,1,Training,14,NoFurniture,Regular,Distractor Number: 3,,,,,
387,1,Training,14,NoFurniture,Regular,Distractor Number: 4,,,,,
392.04,1,Training,14,NoFurniture,Regular,Distractor Number: 5,,,,,
396.72,1,Training,14,NoFurniture,Regular,Distractor Number: 7,,,,,
400,1,Training,14,NoFurniture,Regular,Distractor Number: 1,,,,,
402.86,1,Training,14,NoFurniture,Regular,Distractor Number: 1,,,,,
405.8,1,Training,14,NoFurniture,Regular,Distractor Number: 5,,,,,
406.96,1,Training,14,NoFurniture,Regular,Recall Phase,,,,,
414.24,1,Training,14,NoFurniture,Regular,Card,,27,-1.718073,0.1494303,3.079937
420.4,1,Training,14,NoFurniture,Regular,Card,,18,0.8294262,-0.1505697,3.181163
424.7,1,Training,14,NoFurniture,Regular,Card,,35,0.9306518,0.1494303,0.6336633
428.04,1,Training,14,NoFurniture,Regular,Card,,1,-1.851742,-0.4505697,1.504459
435.14,1,Training,14,NoFurniture,Regular,Card,,4,-0.7460523,-0.4505697,3.314831
439.1,1,Training,14,NoFurniture,Regular,Result,,,,,
508.16,2,1,14,NoFurniture,Regular,Prepare Phase,,,,,
515.86,2,1,14,NoFurniture,Regular,Learning Phase,,,,,
518.2,2,1,14,NoFurniture,Regular,Card,16,,-0.7460523,-0.1505697,3.314831
519.38,2,1,14,NoFurniture,Regular,Card,6,,0.8294262,-0.4505697,3.181163
521.42,2,1,14,NoFurniture,Regular,Card,20,,1.299215,-0.1505697,1.237121
524.36,2,1,14,NoFurniture,Regular,Card,34,,-0.04136902,0.1494303,0.3987689
525.38,2,1,14,NoFurniture,Regular,Card,0,,-1.616848,-0.4505697,0.5324377
560.9,2,1,14,NoFurniture,Regular,Distractor,,,,,
560.9,2,1,14,NoFurniture,Regular,Distractor Number: 7,,,,,
