"NA"
"0.6"
"0.6"
"1"
"0.8"
"0.6"
"NA"
"0.4"
"0.4"
"0.8"
"0.2"
"0.4"
"NA"
"1"
"0.4"
"1"
"0.8"
"1"
"NA"
"0.6"
"1"
"0.6"
"0.8"
"0.4"
