0,-1.616848,-0.4505697,0.5324377,6,0.8294262,-0.4505697,3.181163,16,-0.7460523,-0.1505697,3.314831,20,1.299215,-0.1505697,1.237121,34,-0.04136902,0.1494303,0.3987689,
1,-1.851742,-0.4505697,1.504459,11,0.9306518,-0.4505697,0.6336633,16,-0.7460523,-0.1505697,3.314831,26,-2.086636,0.1494303,2.47648,34,-0.04136902,0.1494303,0.3987689,
1,-1.851742,-0.4505697,1.504459,21,-1.01339,-0.1505697,0.1638745,23,0.9306518,-0.1505697,0.6336633,26,-2.086636,0.1494303,2.47648,28,-0.7460523,0.1494303,3.314831,
0,-1.616848,-0.4505697,0.5324377,9,-1.01339,-0.4505697,0.1638745,14,-2.086636,-0.1505697,2.47648,29,0.2259685,0.1494303,3.549726,34,-0.04136902,0.1494303,0.3987689,
1,-1.851742,-0.4505697,1.504459,7,1.064321,-0.4505697,2.209142,15,-1.718073,-0.1505697,3.079937,22,-0.04136902,-0.1505697,0.3987689,32,1.299215,0.1494303,1.237121,
8,1.270675,-0.2788296,-0.4900657,10,-0.2865113,-0.3288296,-1.335743,18,0.8928707,-0.2288296,1.269839,24,-1.662499,0.1211704,-1.11974,28,0.01265335,0.07117033,1.796828,
5,0.5154334,-0.3862484,1.90039,10,-0.3129501,-0.3362484,-1.327036,15,-1.592145,-0.2362484,1.475402,24,-1.686134,0.1137516,-1.093871,33,0.5692919,-0.03624833,-1.149134,
11,-0.9304494,-0.3267859,-1.4615,14,-2.137209,-0.3267858,1.106813,21,0.5425575,-0.3267858,-1.178214,28,0.025087,0.07321405,1.777243,31,1.082647,0.07321405,0.2494773,
5,0.5160893,-0.3767859,1.871671,9,0.5425575,-0.6267859,-1.178214,12,-1.712281,-0.1767859,-1.102697,30,0.8937904,0.07321405,1.231482,34,-0.3412467,0.2732141,-1.348185,
4,0.025087,-0.5267859,1.777243,10,-0.3412467,-0.3267859,-1.348185,13,-1.853924,-0.3267858,-0.3661937,20,1.233733,0.0232141,-0.5361264,27,-1.595221,0.07321405,1.465629,
7,-4.795062,0.1505207,1.281291,11,-4.587535,0.1505207,2.848752,17,-4.020607,0.4505208,-0.0971936,25,-1.849116,0.7505207,1.848219,27,-2.056643,0.7505207,0.2807583,
1,-1.842146,0.1513247,1.829659,6,-4.61389,0.1513247,0.307345,21,-2.603303,0.4513248,3.215531,26,-1.662626,0.7513248,0.8459045,35,-4.570812,0.7513248,2.856491,
1,-1.83979,0.1487137,1.82918,15,-2.063882,0.4487138,0.264002,19,-4.791566,0.4487138,1.293439,29,-4.031733,0.7487137,-0.09315908,35,-4.567474,0.7487137,2.858617,
0,-2.018371,0.1487137,2.813106,10,-3.583549,0.1487137,3.037198,20,-4.970147,0.4487138,2.277364,25,-1.83979,0.7487137,1.82918,29,-4.031733,0.7487137,-0.09315908,
8,-4.969725,0.1513309,2.274179,15,-2.058038,0.451331,0.2686654,22,-3.585182,0.451331,3.037751,25,-1.83817,0.751331,1.834443,31,-4.78849,0.751331,1.290739,
4,-3.107425,-0.4962794,1.810858,7,-4.140036,-0.4962794,3.355596,14,-0.9345263,-0.2962793,2.446083,21,-3.576831,-0.2962793,4.774329,35,-2.099418,0.3037206,5.033655,
0,-1.332707,-0.4194822,4.667174,9,-3.586092,-0.5694822,4.777892,15,-1.489858,-0.1694822,2.100989,29,-3.607251,0.2805178,1.727965,34,-2.699741,0.3305178,4.934042,
0,-1.331695,-0.4179549,4.673661,4,-3.11113,-0.4679549,1.819522,18,-3.971732,-0.1679549,2.377969,32,-4.285705,0.3820451,4.150374,34,-2.69898,0.3320451,4.939239,
11,-1.471863,1.280606,-2.405038,13,-2.171863,1.280606,-1.155038,21,0.02813691,1.280606,-2.405038,28,0.07813692,1.680606,0.5949619,30,0.8281369,1.680606,-0.1050381,
3,-1.495283,-0.4647884,2.092864,13,-1.194572,-0.2647883,3.91826,20,-4.27751,0.08521163,4.159071,28,-3.122321,0.1352116,1.81855,34,-2.684294,0.3352116,4.934739,
