TimeSinceStart,TrialNo,TrialID,ParticipantID,FurnitureCondition,AlignmentCondition,Info,CardSeen,CardAnswered,CardPosition.x,CardPosition.y,CardPosition.z
1121.1,7,Training,16,HasFurniture,Irregular,Distractor Number: 7,,,,,
1126.26,7,Training,16,HasFurniture,Irregular,Distractor Number: 2,,,,,
1130.46,7,Training,16,HasFurniture,Irregular,Distractor Number: 5,,,,,
1133.28,7,Training,16,HasFurniture,Irregular,Distractor Number: 5,,,,,
1135.9,7,Training,16,HasFurniture,Irregular,Distractor Number: 2,,,,,
1138.5,7,Training,16,HasFurniture,Irregular,Distractor Number: 3,,,,,
1141.06,7,Training,16,HasFurniture,Irregular,Distractor Number: 6,,,,,
1141.26,7,Training,16,HasFurniture,Irregular,Recall Phase,,,,,
1144.78,7,Training,16,HasFurniture,Irregular,Card,,29,-0.2106167,0.1818604,2.730068
1149.16,7,Training,16,HasFurniture,Irregular,Card,,6,0.4837315,-0.5681396,2.464775
1152.06,7,Training,16,HasFurniture,Irregular,Card,,33,1.710742,-0.06813955,0.3613383
1153.98,7,Training,16,HasFurniture,Irregular,Card,,10,1.12547,-0.3681396,-0.3223692
1157.6,7,Training,16,HasFurniture,Irregular,Card,,12,-0.09976169,-0.2181396,-0.9847955
1160.42,7,Training,16,HasFurniture,Irregular,Result,,,,,
1162.38,8,6,16,HasFurniture,Irregular,Prepare Phase,,,,,
1166.38,8,6,16,HasFurniture,Irregular,Learning Phase,,,,,
1168.76,8,6,16,HasFurniture,Irregular,Card,4,,-0.5357682,-0.5681396,2.35023
1172.18,8,6,16,HasFurniture,Irregular,Card,7,,1.243407,-0.5681396,1.814472
1175.16,8,6,16,HasFurniture,Irregular,Card,35,,0.7352878,0.2318604,-0.7781744
1176.48,8,6,16,HasFurniture,Irregular,Card,21,,1.710742,-0.3681395,0.3613383
1178.54,8,6,16,HasFurniture,Irregular,Card,14,,-1.809031,-0.3681395,0.4783859
1181.4,8,6,16,HasFurniture,Irregular,Distractor,,,,,
1181.4,8,6,16,HasFurniture,Irregular,Distractor Number: 2,,,,,
1185.44,8,6,16,HasFurniture,Irregular,Distractor Number: 7,,,,,
1188.12,8,6,16,HasFurniture,Irregular,Distractor Number: 2,,,,,
1190.98,8,6,16,HasFurniture,Irregular,Distractor Number: 6,,,,,
1193.92,8,6,16,HasFurniture,Irregular,Distractor Number: 4,,,,,
1196.46,8,6,16,HasFurniture,Irregular,Recall Phase,,,,,
1200.88,8,6,16,HasFurniture,Irregular,Card,,4,-0.5357682,-0.5681396,2.35023
1204.02,8,6,16,HasFurniture,Irregular,Card,,7,1.243407,-0.5681396,1.814472
1206.66,8,6,16,HasFurniture,Irregular,Card,,35,0.7352878,0.2318604,-0.7781744
1208.48,8,6,16,HasFurniture,Irregular,Card,,21,1.710742,-0.3681395,0.3613383
1212.38,8,6,16,HasFurniture,Irregular,Card,,14,-1.809031,-0.3681395,0.4783859
1219.6,8,6,16,HasFurniture,Irregular,Result,,,,,
1221.1,9,7,16,HasFurniture,Irregular,Prepare Phase,,,,,
1222.82,9,7,16,HasFurniture,Irregular,Learning Phase,,,,,
1223.58,9,7,16,HasFurniture,Irregular,Card,15,,-1.608768,-0.2681396,1.096767
1224.38,9,7,16,HasFurniture,Irregular,Card,29,,-0.2106167,0.1818604,2.730068
1231.5,9,7,16,HasFurniture,Irregular,Card,34,,1.12547,0.2318604,-0.3223692
1235.3,9,7,16,HasFurniture,Irregular,Card,9,,1.710742,-0.6681396,0.3613383
1237.6,9,7,16,HasFurniture,Irregular,Card,0,,-0.09976169,-0.5181396,-0.9847955
1238.02,9,7,16,HasFurniture,Irregular,Distractor,,,,,
1238.02,9,7,16,HasFurniture,Irregular,Distractor Number: 4,,,,,
1244.54,9,7,16,HasFurniture,Irregular,Distractor Number: 2,,,,,
1247.4,9,7,16,HasFurniture,Irregular,Distractor Number: 7,,,,,
1249.94,9,7,16,HasFurniture,Irregular,Distractor Number: 1,,,,,
1252.38,9,7,16,HasFurniture,Irregular,Distractor Number: 1,,,,,
1254.36,9,7,16,HasFurniture,Irregular,Distractor Number: 8,,,,,
1257.68,9,7,16,HasFurniture,Irregular,Recall Phase,,,,,
1261.3,9,7,16,HasFurniture,Irregular,Card,,29,-0.2106167,0.1818604,2.730068
1263.38,9,7,16,HasFurniture,Irregular,Card,,15,-1.608768,-0.2681396,1.096767
1267.48,9,7,16,HasFurniture,Irregular,Card,,34,1.12547,0.2318604,-0.3223692
1271.2,9,7,16,HasFurniture,Irregular,Card,,9,1.710742,-0.6681396,0.3613383
1282.78,9,7,16,HasFurniture,Irregular,Card,,0,-0.09976169,-0.5181396,-0.9847955
1285.8,9,7,16,HasFurniture,Irregular,Result,,,,,
